code,omschrijving,bouwgrootte,vermogen,polen,bouwvorm,volt,ie_klasse,materiaal,vrije_voorraad,inkomend,bearing_de,bearing_nde,cooling,hs_code,insulation,max_temp,min_temp,mounting_pos,options,paint,protection,shaft_dim,standard_type,terminal_box_pos,tropical,weight
3S011.00D8F4.,YE3-180XL-8,180,11.0,8,B3,400/690,IE3,Gietijzer,2,0,6311 2RS C3,6311 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,48x110,IEC60034,Boven-A1,0.95,171
3S015.00D8F4.,YE3-200L-8,200,15.0,8,B3,400/690,IE3,Gietijzer,7,0,6312 2RS C3,6312 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,55x110,IEC60034,Boven-A1,0.95,226
3S018.50D8F4.,YE3-225S8,225,18.5,8,B3,400/690,IE3,Gietijzer,5,0,6313 C3,6313 C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,60x140,IEC60034,Boven-A1,0.95,269
3S022.00D8F4.,YE3-225M-8,225,22.0,8,B3,400/690,IE3,Gietijzer,5,0,6313 C3,6313 C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,60x140,IEC60034,Boven-A1,0.95,289
3S030.00D8F4.,YE3-250M-8,250,30.0,8,B3,400/690,IE3,Gietijzer,0,0,6314 C3,6314 C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,65x140,IEC60034,Boven-A1,0.95,365
3S045.00D8F4.,YE3-280M-8,280,45.0,8,B3,400/690,IE3,Gietijzer,0,0,6317 C3,6317 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,75x140,IEC60034,Boven-A1,0.95,557
3S055.00D8F4.,YE3-315S-8,315,55.0,8,B3,400/690,IE3,Gietijzer,1,0,NU319 C3,6319 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,80x170,IEC60034,Boven-A1,0.95,750
4E004.00D8F4.,T4CR-160M1-8,160,4.0,8,B3,400/690,IE4,Gietijzer,0,0,6309 2RS C3,6309 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,42x110,IEC60034,Boven-A1,0.95,98
4E005.50D8F4.,T4CR-160M2-8,160,5.5,8,B3,400/690,IE4,Gietijzer,0,0,,,,,,,,,,,,,,,,
4E007.50D8F4.,T4CR-160L-8,160,7.5,8,B3,400/690,IE4,Gietijzer,0,0,6309 2RS C3,6309 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,42x110,IEC60034,Boven-A1,0.95,161
4E011.00D8F4.,T4CR-180L-8,180,11.0,8,B3,400/690,IE4,Gietijzer,0,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,48x110,IEC60034,Boven-A1,0.95,188
4E015.00D8F4.,T4CR-200L-8,200,15.0,8,B3,400/690,IE4,Gietijzer,0,0,6312 2RS C3,6312 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,55x110,IEC60034,Boven-A1,0.95,220
4E018.50D8F4.,T4CR-225S-8,225,18.5,8,B3,400/690,IE4,Gietijzer,0,0,6313 C3,6313 C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,60x140,IEC60034,Boven-A1,0.95,294
4E022.00D8F4.,T4CR-225M-8,225,22.0,8,B3,400/690,IE4,Gietijzer,0,0,6313 C3,6313 C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,60x140,IEC60034,Boven-A1,0.95,319
4E030.00D8F4.,T4CR-250M-8,250,30.0,8,B3,400/690,IE4,Gietijzer,0,0,6314 C3,6314 C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,65x140,IEC60034,Boven-A1,0.95,383
4E037.00D8F4.,T4CR-280S-8,280,37.0,8,B3,400/690,IE4,Gietijzer,0,0,6316 C3,6316 C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,75x140,IEC60034,Boven-A1,0.95,516
4E045.00D8F4.,T4CR-280M-8,280,45.0,8,B3,400/690,IE4,Gietijzer,0,0,6316 C3,6316 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,75x140,IEC60034,Boven-A1,0.95,575
4E055.00D8F4.,T4C-315S-8,315,55.0,8,B3,400/690,IE4,Gietijzer,0,0,NU319 C3,6319 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,80x170,IEC60034,Boven-A1,0.95,900
Y004.00D8F40.,Y3-160M1-8,160,4.0,8,B3,400/690,IE1,Gietijzer,3,0,6309 ZZ C3,6309 ZZ C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5010 / RAL5010,IP55,42x110,IEC60034,Boven-A1,0.95,102
Y005.50D8F40.,Y3-160M2-8,160,5.5,8,B3,400/690,IE1,Gietijzer,4,0,6309 ZZ C3,6309 ZZ C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5010 / RAL5010,IP55,42x110,IEC60034,Boven-A1,0.95,102
Y007.50D8F40.,Y3-160L8,160,7.5,8,B3,400/690,IE1,Gietijzer,3,0,6309 ZZ C3,6309 ZZ C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5010 / RAL5010,IP55,42x110,IEC60034,Boven-A1,0.95,122
Y011.00D8F40.,Y3-180L8,180,11.0,8,B3,400/690,IE1,Gietijzer,8,0,6311 ZZ C3,6311 ZZ C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL5010 / RAL5010,IP55,48x110,IEC60034,Boven-A1,0.95,155
Y015.00D8F40.,Y3-200L8,200,15.0,8,B3,400/690,IE1,Gietijzer,2,0,6312 ZZ C3,6312 ZZ C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL5010 / RAL5010,IP55,55x110,IEC60034,Boven-A1,0.95,212
Y022.00D8D4.,Y3-225M8,225,22.0,8,B3,400/690,IE1,Gietijzer,3,0,6313 C3,6313 C3,IC411,8501523090,F/B,40,-20,B5-flens-horizontaal,PTC,RAL5010 / RAL5010,IP55,60x140,IEC60034,Boven-A1,0.95,296
Y037.00D8F40.,Y3-280S8,280,37.0,8,B3,400/690,IE1,Gietijzer,2,0,6317 C3,6317 C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL5010 / RAL5010,IP55,75x140,IEC60034,Boven-A1,0.95,485
JB14A-100,B14A FLENS - 160-130-110 MM,100,,,,,,,4,0,,,,,,,,,,,,,,,,
JB14A-112,B14A FLENS - 160-130-110 MM,112,,,,,,,5,0,,,,,,,,,,,,,,,,
JB14A-132,B14A FLENS - 200-165-130 MM,132,,,,,,,5,0,,,,,,,,,,,,,,,,
JB14A-71,B14A FLENS - 105-85-70 MM,71,,,,,,,11,0,,,,,,,,,,,,,,,,
JB14A-80,B14A FLENS - 120-100-80 MM,80,,,,,,,0,15,,,,,,,,,,,,,,,,
JB14A-90,B14A FLENS - 140-115-95 MM,90,,,,,,,0,4,,,,,,,,,,,,,,,,
JB5-100,B5 FLENS - 250-215-180 MM,100,,,,,,,8,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,2
JB5-112,B5 FLENS - 250-215-180 MM,112,,,,,,,10,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,2
JB5-132,B5 FLENS - 300-265-230 MM,132,,,,,,,10,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,3
JB5-71,B5 FLENS - 160-130-110 MM,71,,,,,,,8,0,,,,,,,,,,,,,,,,
JB5-80,B5 FLENS - 200-165-130 MM,80,,,,,,,3,0,,,,,,,,,,,,,,,,
JB5-90,B5 FLENS - 200-165-130 MM,90,,,,,,,6,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,1
MB14A-100,B14A FLENS - 160-130-110 MM,100,,,,,,,0,60,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,2
MB14A-112,B14A FLENS - 160-130-110 MM,112,,,,,,,9,20,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,2
MB14A-132,B14A FLENS - 200-165-130 MM,132,,,,,,,5,10,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,3
MB14A-63,B14A FLENS - 90-75-60 MM,63,,,,,,,38,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,1
MB14A-71,B14A FLENS - 105-85-70 MM,71,,,,,,,5,40,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,1
MB14A-80,B14A FLENS - 120-100-80 MM,80,,,,,,,33,20,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,1
MB14A-90,B14A FLENS - 140-115-95 MM,90,,,,,,,46,20,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,1
MB14B-100,B14B FLENS - 200-165-130 MM,100,,,,,,,0,15,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,2
MB14B-112,B14B FLENS - 200-165-130 MM,112,,,,,,,4,10,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,2
MB14B-132,B14B FLENS - 250-215-180 MM,132,,,,,,,11,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,3
MB14B-63,B14B FLENS - 120-100-80 MM,63,,,,,,,9,10,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,1
MB14B-71,B14B FLENS - 140-115-95 MM,71,,,,,,,21,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,1
MB14B-80,B14B FLENS - 160-130-110 MM,80,,,,,,,17,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,1
MB14B-90,B14B FLENS - 160-130-110 MM,90,,,,,,,10,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,1
MB5-100,B5 FLENS - 250-215-180 MM,100,,,,,,,58,40,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,2
MB5-112,B5 FLENS - 250-215-180 MM,112,,,,,,,12,175,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,2
MB5-132,B5 FLENS - 300-265-230 MM,132,,,,,,,57,50,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,3
MB5-160,B5 FLENS - 350-300-250 MM,160,,,,,,,6,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,4
MB5-63,B5 FLENS - 140-115-95 MM,63,,,,,,,26,20,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,1
MB5-71,B5 FLENS - 160-130-110 MM,71,,,,,,,19,75,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,1
MB5-80,B5 FLENS - 200-165-130 MM,80,,,,,,,110,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,1
MB5-90,B5 FLENS - 200-165-130 MM,90,,,,,,,-4,140,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,1
MB5C-100,B5 FLENS GIETIJZER - 250-215-180 MM,100,,,,,,,0,10,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,2
MB5C-112,B5 FLENS GIETIJZER - 250-215-180 MM,112,,,,,,,0,5,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,3
MB5C-132,B5 FLENS GIETIJZER - 300-265-230 MM,132,,,,,,,0,10,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,3
MB5C-90,B5 FLENS GIETIJZER - 200-165-130 MM,90,,,,,,,5,5,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,2
MSB14B-100,B14B FLENS - MS/ML100,100,,,,,,,1,0,,,,,,,,,,,,,,,,
MSB14B-112,B14B FLENS - MS/ML112,112,,,,,,,18,0,,,,,,,,,,,,,,,,
MSB14B-132,B14B FLENS - MS/ML132,132,,,,,,,5,0,,,,,,,,,,,,,,,,
MSB14B-63,B14B FLENS - MS/ML63,63,,,,,,,4,0,,,,,,,,,,,,,,,,
MSB14B-80,B14B FLENS - MS/ML80,80,,,,,,,0,0,,,,,,,,,,,,,,,,
MSB14B-90,B14B FLENS - MS/ML90,90,,,,,,,9,0,,,,,,,,,,,,,,,,
MSB5-71,B5 FLENS - MS/ML71,71,,,,,,,1,0,,,,,,,,,,,,,,,,
MSB5-80,B5 FLENS - MS/ML80,80,,,,,,,1,0,,,,,,,,,,,,,,,,
MSB5-90,B5 FLENS - MS/ML90,90,,,,,,,0,0,,,,,,,,,,,,,,,,
SB5-160,B5 FLENS TYPE Y3-160,160,,,,,,,22,15,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,10
SB5-180,B5 FLENS TYPE Y3-180,180,,,,,,,50,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,10
SB5-200,B5 FLENS TYPE Y3-200,200,,,,,,,8,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,15
SB5-225,B5 FLENS TYPE Y3-225,225,,,,,,,44,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,20
SB5-250,B5 FLENS TYPE Y3-250,250,,,,,,,5,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,30
SB5-280,B5 FLENS TYPE Y3-280,280,,,,,,,3,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,40
SB5-280-2,B5 FLENS TYPE Y3-280 - 2P,280,,,,,,,1,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,40
SB5-315-2,B5 FLENS TYPE Y3-315 - 2P,315,,,,,,,2,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,50
SB5-315-4,B5 FLENS TYPE Y3-315,315,,,,,,,6,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,50
SB5-355-2,B5 FLENS TYPE Y3-355,355,,,,,,,1,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,75
SB5-355-4,B5 FLENS TYPE Y3-355,355,,,,,,,3,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,75
SB5O-180,OVERSIZED B5 FLENS Y3-180,180,,,,,,,0,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,12
SB5O-200,OVERSIZED B5 FLENS Y3-200,200,,,,,,,4,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,17
SB5O-225,OVERSIZED B5 FLENS Y3-225,225,,,,,,,13,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,23
TAB5-100,B5 FLENS - T3A/TMS100,100,,,,,,,26,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,2
TAB5-112,B5 FLENS - T3A/TMS112,112,,,,,,,10,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,2
TAB5-132,B5 FLENS - T3A132/TMS132,132,,,,,,,12,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,3
TAB5-80,B5 FLENS - T3A80/TMS80,80,,,,,,,16,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,1
TAB5-90,B5 FLENS - T3A90/TMS90,90,,,,,,,0,15,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,1
TB5-112,B5 FLENS VOOR TDA112,112,,,,,,,8,0,,,,,,,,,,,,,,,,
TB5-132,B5 FLENS VOOR TDA132,132,,,,,,,1,0,,,,,,,,,,,,,,,,
TCB14A-100,B14A FLENS - T3A/T4A-100,100,,,,,,,9,0,,,,,,,,,,,,,,,,
TCB14A-112,B14A FLENS - T3A/T4A-112,112,,,,,,,9,0,,,,,,,,,,,,,,,,
TCB14A-132,B14A FLENS - T3A/T4A-132,132,,,,,,,4,5,,,,,,,,,,,,,,,,
TCB14A-80,B14A FLENS - T3A/T4A-80,80,,,,,,,5,10,,,,,,,,,,,,,,,,
TCB14A-90,B14A FLENS - T3A/T4A-90,90,,,,,,,7,10,,,,,,,,,,,,,,,,
TCB5-100,B5 Flens - T3C/T4C-100,100,,,,,,,21,0,,,,,,,,,,,,,,,,
TCB5-112,B5 Flens - T3C/T4C-112,112,,,,,,,13,20,,,,,,,,,,,,,,,,
TCB5-132,B5 Flens -T3C/T4C-132,132,,,,,,,4,20,,,,,,,,,,,,,,,,
TCB5-160,B5 Flens - T3C/T4C 160,160,,,,,,,74,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,10
TCB5-180,B5 Flens - T3C/T4C 180,180,,,,,,,84,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,10
TCB5-200,B5 Flens - T3C/T4C 200,200,,,,,,,57,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,15
TCB5-225,B5 Flens - T3C/T4C 225,225,,,,,,,35,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,20
TCB5-250,B5 Flens - T3C/T4C 250,250,,,,,,,16,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,30
TCB5-280,B5 Flens - T3C/T4C 280,280,,,,,,,2,10,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,40
TCB5-315-2,B5 Flens - T3C/T4C-315 - 2P,315,,,,,,,4,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,50
TCB5-315-4,B5 Flens - T3C/T4C-315 - 4/6/8p,315,,,,,,,6,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,75
TCB5-355-4,B5 Flens - T3C/T4C-355 - 4/6/8p,355,,,,,,,2,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,75
TCB5-80,B5 Flens - T3C/T4C-80,80,,,,,,,18,20,,,,,,,,,,,,,,,,
TCB5-90,B5 Flens - T3C/T4C-90,90,,,,,,,9,20,,,,,,,,,,,,,,,,
TCB5O-180,Oversized B5 Flens - T3C/T4C-180,180,,,,,,,0,5,,,,,,,,,,,,,,,,
TCB5O-200,Overzised B5 Flens - T3C/T4C-200,200,,,,,,,8,0,,,,,,,,,,,,,,,,
TCB5O-225,Oversized B5 Flens - T3C/T4C-225,225,,,,,,,9,0,,,,,,,,,,,,,,,,
YB5-180,B5 FLENS TYPE Y3-180,180,,,,,,,1,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,10
YB5-225,B5 FLENS TYPE Y3-225,225,,,,,,,3,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,20
YB5-315-2,B5 FLENS TYPE Y3-315 - 2P,315,,,,,,,2,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,50
YB5-355-2,B5 FLENS TYPE Y3-355 - 2P,355,,,,,,,1,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,75
YB5O-180,OVERSIZED B5 FLENS Y3-180,180,,,,,,,0,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,12
YB5O-200,OVERSIZED B5 FLENS Y3-200,200,,,,,,,4,0,,,IC411,8503009999,F/B,40,-20,Onderdeel,,/,IP55,,IEC60034,,0.95,17
